OBJECTID,DISTRICT,COUNTY,PWSID,SYSNAME,SYS_STATUS,FAC_ID,WTP_ID,WTPNAME,SAMP_PT_ID,SAMP_TYPE,SAMP_LAB_ID,SAMP_DATE,ANALYTE_CD,ANALYTE,LESSTHANDETECT,SAMPLE_RESULT,UNIT,ACTIONLEVEL
12980576,NEDO,WAYNE,OH8534612   ,WAYNE COUNTY ENGINEERS OFFICE PWS,A,8559661,9064,WAYNE COUNTY ENGINEERS OFFICE,EP001       ,RT,DES-21020504-02,2021/02/02,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12980577,NEDO,WAYNE,OH8534612   ,WAYNE COUNTY ENGINEERS OFFICE PWS,A,8559661,9064,WAYNE COUNTY ENGINEERS OFFICE,EP001       ,RT,DES-21020504-02,2021/02/02,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12980578,SEDO,WASHINGTON,OH8400612   ,NEWPORT WATER/SEWER DISTRICT PWS,A,8459541,8940,NEWPORT W&SD - WTP,EP001       ,RT,DES-20121801-02,2020/12/17,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12980579,SEDO,WASHINGTON,OH8400612   ,NEWPORT WATER/SEWER DISTRICT PWS,A,8459541,8940,NEWPORT W&SD - WTP,EP001       ,RT,DES-20121801-02,2020/12/17,2806,PERFLUOROCTANOIC ACID (PFOA), ,6.31,,70 ppt
12980580,SEDO,WASHINGTON,OH8400612   ,NEWPORT WATER/SEWER DISTRICT PWS,A,8459541,8940,NEWPORT W&SD - WTP,EP001       ,RT,DES-20121801-02,2020/12/17,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12980581,SEDO,WASHINGTON,OH8400612   ,NEWPORT WATER/SEWER DISTRICT PWS,A,8459541,8940,NEWPORT W&SD - WTP,EP001       ,RT,DES-20121801-02,2020/12/17,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12980582,SEDO,WASHINGTON,OH8400612   ,NEWPORT WATER/SEWER DISTRICT PWS,A,8459541,8940,NEWPORT W&SD - WTP,EP001       ,RT,DES-20121801-02,2020/12/17,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12980583,SEDO,WASHINGTON,OH8400612   ,NEWPORT WATER/SEWER DISTRICT PWS,A,8459541,8940,NEWPORT W&SD - WTP,EP001       ,RT,DES-20121801-02,2020/12/17,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12980584,SEDO,WASHINGTON,OH8400312   ,LOWELL VILLAGE PWS,A,8459538,8937,LOWELL PWS,EP001       ,RT,EFA-4746774,2020/10/07,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12980585,SEDO,WASHINGTON,OH8400312   ,LOWELL VILLAGE PWS,A,8459538,8937,LOWELL PWS,EP001       ,RT,EFA-4746774,2020/10/07,2806,PERFLUOROCTANOIC ACID (PFOA), ,16,,70 ppt
12980586,SEDO,WASHINGTON,OH8400312   ,LOWELL VILLAGE PWS,A,8459538,8937,LOWELL PWS,EP001       ,RT,EFA-4746774,2020/10/07,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12980587,SEDO,WASHINGTON,OH8400312   ,LOWELL VILLAGE PWS,A,8459538,8937,LOWELL PWS,EP001       ,RT,EFA-4746774,2020/10/07,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12980588,SEDO,WASHINGTON,OH8400312   ,LOWELL VILLAGE PWS,A,8459538,8937,LOWELL PWS,EP001       ,RT,EFA-4746774,2020/10/07,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12980589,SEDO,WASHINGTON,OH8400312   ,LOWELL VILLAGE PWS,A,8459538,8937,LOWELL PWS,EP001       ,RT,EFA-4746774,2020/10/07,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12980590,SEDO,WASHINGTON,OH8400712   ,PUTNAM COMMUNITY WATER ASSOCIATION PWS,A,8459542,8941,PUTNAM COMMUNITY WATER ASSN,EP001       ,RT,EFA-4746783,2020/10/07,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12980591,SEDO,WASHINGTON,OH8400712   ,PUTNAM COMMUNITY WATER ASSOCIATION PWS,A,8459542,8941,PUTNAM COMMUNITY WATER ASSN,EP001       ,RT,EFA-4746783,2020/10/07,2806,PERFLUOROCTANOIC ACID (PFOA), ,11,,70 ppt
12980592,SEDO,WASHINGTON,OH8400712   ,PUTNAM COMMUNITY WATER ASSOCIATION PWS,A,8459542,8941,PUTNAM COMMUNITY WATER ASSN,EP001       ,RT,EFA-4746783,2020/10/07,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12980593,SEDO,WASHINGTON,OH8400712   ,PUTNAM COMMUNITY WATER ASSOCIATION PWS,A,8459542,8941,PUTNAM COMMUNITY WATER ASSN,EP001       ,RT,EFA-4746783,2020/10/07,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12980594,SEDO,WASHINGTON,OH8400712   ,PUTNAM COMMUNITY WATER ASSOCIATION PWS,A,8459542,8941,PUTNAM COMMUNITY WATER ASSN,EP001       ,RT,EFA-4746783,2020/10/07,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12980595,SEDO,WASHINGTON,OH8400712   ,PUTNAM COMMUNITY WATER ASSOCIATION PWS,A,8459542,8941,PUTNAM COMMUNITY WATER ASSN,EP001       ,RT,EFA-4746783,2020/10/07,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12980596,NEDO,WAYNE,OH8502812   ,PEACH GROVE MOBILE HOME PARK,I,8559609,9010,PEACH GROVE MHP,EP001       ,RT,DES-20102813-02,2020/10/27,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12980597,NEDO,WAYNE,OH8502812   ,PEACH GROVE MOBILE HOME PARK,I,8559609,9010,PEACH GROVE MHP,EP001       ,RT,DES-20102813-02,2020/10/27,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12980598,NEDO,WAYNE,OH8502812   ,PEACH GROVE MOBILE HOME PARK,I,8559609,9010,PEACH GROVE MHP,EP001       ,RT,DES-20102813-02,2020/10/27,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12980599,NEDO,WAYNE,OH8502812   ,PEACH GROVE MOBILE HOME PARK,I,8559609,9010,PEACH GROVE MHP,EP001       ,RT,DES-20102813-02,2020/10/27,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12980600,NEDO,WAYNE,OH8502812   ,PEACH GROVE MOBILE HOME PARK,I,8559609,9010,PEACH GROVE MHP,EP001       ,RT,DES-20102813-02,2020/10/27,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12980601,NEDO,WAYNE,OH8502812   ,PEACH GROVE MOBILE HOME PARK,I,8559609,9010,PEACH GROVE MHP,EP001       ,RT,DES-20102813-02,2020/10/27,2801,PERFLUOROBUTANESULFONIC ACID (PFBS), ,5.76,,"2,100 ppt"
12980602,NEDO,WAYNE,OH8534612   ,WAYNE COUNTY ENGINEERS OFFICE PWS,A,8559661,9064,WAYNE COUNTY ENGINEERS OFFICE,EP001       ,RT,DES-20102811-01,2020/10/27,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12980603,NEDO,WAYNE,OH8534612   ,WAYNE COUNTY ENGINEERS OFFICE PWS,A,8559661,9064,WAYNE COUNTY ENGINEERS OFFICE,EP001       ,RT,DES-20102811-01,2020/10/27,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12980604,NEDO,WAYNE,OH8534612   ,WAYNE COUNTY ENGINEERS OFFICE PWS,A,8559661,9064,WAYNE COUNTY ENGINEERS OFFICE,EP001       ,RT,DES-20102811-01,2020/10/27,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12980605,NEDO,WAYNE,OH8534612   ,WAYNE COUNTY ENGINEERS OFFICE PWS,A,8559661,9064,WAYNE COUNTY ENGINEERS OFFICE,EP001       ,RT,DES-20102811-01,2020/10/27,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12980606,NEDO,WAYNE,OH8534612   ,WAYNE COUNTY ENGINEERS OFFICE PWS,A,8559661,9064,WAYNE COUNTY ENGINEERS OFFICE,EP001       ,RT,DES-20102811-01,2020/10/27,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12980607,NEDO,WAYNE,OH8534612   ,WAYNE COUNTY ENGINEERS OFFICE PWS,A,8559661,9064,WAYNE COUNTY ENGINEERS OFFICE,EP001       ,RT,DES-20102811-01,2020/10/27,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12980608,NEDO,WAYNE,OH8547712   ,"STAHL, A SCOTT FETZER CO",A,8559728,9129,STAHL/SCOTT FETZER CO,EP001       ,RT,DES-20102812-02,2020/10/27,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12980609,NEDO,WAYNE,OH8547712   ,"STAHL, A SCOTT FETZER CO",A,8559728,9129,STAHL/SCOTT FETZER CO,EP001       ,RT,DES-20102812-02,2020/10/27,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12980610,NEDO,WAYNE,OH8547712   ,"STAHL, A SCOTT FETZER CO",A,8559728,9129,STAHL/SCOTT FETZER CO,EP001       ,RT,DES-20102812-02,2020/10/27,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12980611,NEDO,WAYNE,OH8547712   ,"STAHL, A SCOTT FETZER CO",A,8559728,9129,STAHL/SCOTT FETZER CO,EP001       ,RT,DES-20102812-02,2020/10/27,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12980612,NEDO,WAYNE,OH8547712   ,"STAHL, A SCOTT FETZER CO",A,8559728,9129,STAHL/SCOTT FETZER CO,EP001       ,RT,DES-20102812-02,2020/10/27,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS), ,6.65,,140 ppt
12980613,NEDO,WAYNE,OH8547712   ,"STAHL, A SCOTT FETZER CO",A,8559728,9129,STAHL/SCOTT FETZER CO,EP001       ,RT,DES-20102812-02,2020/10/27,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12980614,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL267638,20164,"BEVERLY, VILLAGE OF WELL 0006           ",RS006       ,RT,DES-20111902-02,2020/11/18,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12980615,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL267638,20164,"BEVERLY, VILLAGE OF WELL 0006           ",RS006       ,RT,DES-20111902-02,2020/11/18,2806,PERFLUOROCTANOIC ACID (PFOA), ,23,,70 ppt
12980616,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL267638,20164,"BEVERLY, VILLAGE OF WELL 0006           ",RS006       ,RT,DES-20111902-02,2020/11/18,2805,PERFLUOROCTANE SULFONIC ACID (PFOS), ,5.26,,70 ppt
12980617,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL267638,20164,"BEVERLY, VILLAGE OF WELL 0006           ",RS006       ,RT,DES-20111902-02,2020/11/18,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12980618,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL267638,20164,"BEVERLY, VILLAGE OF WELL 0006           ",RS006       ,RT,DES-20111902-02,2020/11/18,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS), ,5.64,,140 ppt
12980619,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL267638,20164,"BEVERLY, VILLAGE OF WELL 0006           ",RS006       ,RT,DES-20111902-02,2020/11/18,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12980620,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124703,20166,"BEVERLY, VILLAGE OF WELL 0002",RS002       ,RT,DES-20111902-03,2020/11/18,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12980621,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124703,20166,"BEVERLY, VILLAGE OF WELL 0002",RS002       ,RT,DES-20111902-03,2020/11/18,2806,PERFLUOROCTANOIC ACID (PFOA), ,19.3,,70 ppt
12980622,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124703,20166,"BEVERLY, VILLAGE OF WELL 0002",RS002       ,RT,DES-20111902-03,2020/11/18,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12980623,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124703,20166,"BEVERLY, VILLAGE OF WELL 0002",RS002       ,RT,DES-20111902-03,2020/11/18,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12980624,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124703,20166,"BEVERLY, VILLAGE OF WELL 0002",RS002       ,RT,DES-20111902-03,2020/11/18,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12980625,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124703,20166,"BEVERLY, VILLAGE OF WELL 0002",RS002       ,RT,DES-20111902-03,2020/11/18,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12980626,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124705,20167,"BEVERLY, VILLAGE OF WELL 0003",RS003       ,RT,DES-20111902-04,2020/11/18,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12980627,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124705,20167,"BEVERLY, VILLAGE OF WELL 0003",RS003       ,RT,DES-20111902-04,2020/11/18,2806,PERFLUOROCTANOIC ACID (PFOA), ,16.8,,70 ppt
12980628,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124705,20167,"BEVERLY, VILLAGE OF WELL 0003",RS003       ,RT,DES-20111902-04,2020/11/18,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12980629,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124705,20167,"BEVERLY, VILLAGE OF WELL 0003",RS003       ,RT,DES-20111902-04,2020/11/18,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12980630,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124705,20167,"BEVERLY, VILLAGE OF WELL 0003",RS003       ,RT,DES-20111902-04,2020/11/18,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12980631,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124705,20167,"BEVERLY, VILLAGE OF WELL 0003",RS003       ,RT,DES-20111902-04,2020/11/18,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12980632,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124709,20168,"BEVERLY, VILLAGE OF WELL 0005",RS005       ,RT,DES-20111902-05,2020/11/18,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12980633,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124709,20168,"BEVERLY, VILLAGE OF WELL 0005",RS005       ,RT,DES-20111902-05,2020/11/18,2806,PERFLUOROCTANOIC ACID (PFOA), ,35.7,,70 ppt
12980634,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124709,20168,"BEVERLY, VILLAGE OF WELL 0005",RS005       ,RT,DES-20111902-05,2020/11/18,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12980635,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124709,20168,"BEVERLY, VILLAGE OF WELL 0005",RS005       ,RT,DES-20111902-05,2020/11/18,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12980636,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124709,20168,"BEVERLY, VILLAGE OF WELL 0005",RS005       ,RT,DES-20111902-05,2020/11/18,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12980637,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,WL124709,20168,"BEVERLY, VILLAGE OF WELL 0005",RS005       ,RT,DES-20111902-05,2020/11/18,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12980638,SEDO,WASHINGTON,OH8402703   ,WARREN COMM W AND S ASSN 2,A,8459547,8946,WARREN COMM WATER & SEWER ASSN NO 2,EP001       ,RT,EFA-4752259,2020/10/15,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12980639,SEDO,WASHINGTON,OH8402703   ,WARREN COMM W AND S ASSN 2,A,8459547,8946,WARREN COMM WATER & SEWER ASSN NO 2,EP001       ,RT,EFA-4752259,2020/10/15,2806,PERFLUOROCTANOIC ACID (PFOA), ,25,,70 ppt
12980640,SEDO,WASHINGTON,OH8402703   ,WARREN COMM W AND S ASSN 2,A,8459547,8946,WARREN COMM WATER & SEWER ASSN NO 2,EP001       ,RT,EFA-4752259,2020/10/15,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12980641,SEDO,WASHINGTON,OH8402703   ,WARREN COMM W AND S ASSN 2,A,8459547,8946,WARREN COMM WATER & SEWER ASSN NO 2,EP001       ,RT,EFA-4752259,2020/10/15,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12980642,SEDO,WASHINGTON,OH8402703   ,WARREN COMM W AND S ASSN 2,A,8459547,8946,WARREN COMM WATER & SEWER ASSN NO 2,EP001       ,RT,EFA-4752259,2020/10/15,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12980643,SEDO,WASHINGTON,OH8402703   ,WARREN COMM W AND S ASSN 2,A,8459547,8946,WARREN COMM WATER & SEWER ASSN NO 2,EP001       ,RT,EFA-4752259,2020/10/15,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12980644,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,8459536,8935,BEVERLY PWS,EP001       ,RT,EFA-4752278,2020/10/15,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12980645,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,8459536,8935,BEVERLY PWS,EP001       ,RT,EFA-4752278,2020/10/15,2806,PERFLUOROCTANOIC ACID (PFOA), ,42,,70 ppt
12980646,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,8459536,8935,BEVERLY PWS,EP001       ,RT,EFA-4752278,2020/10/15,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12980647,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,8459536,8935,BEVERLY PWS,EP001       ,RT,EFA-4752278,2020/10/15,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12980648,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,8459536,8935,BEVERLY PWS,EP001       ,RT,EFA-4752278,2020/10/15,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS), ,5,,140 ppt
12980649,SEDO,WASHINGTON,OH8400112   ,BEVERLY VILLAGE PWS,A,8459536,8935,BEVERLY PWS,EP001       ,RT,EFA-4752278,2020/10/15,2801,PERFLUOROBUTANESULFONIC ACID (PFBS), ,5.2,,"2,100 ppt"
12980650,NEDO,WAYNE,OH8500112   ,APPLE CREEK VILLAGE PWS,A,8559590,8987,APPLE CREEK VILLAGE OF,EP001       ,RT,EEA4751181,2020/10/14,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12980651,NEDO,WAYNE,OH8500112   ,APPLE CREEK VILLAGE PWS,A,8559590,8987,APPLE CREEK VILLAGE OF,EP001       ,RT,EEA4751181,2020/10/14,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12980652,NEDO,WAYNE,OH8500112   ,APPLE CREEK VILLAGE PWS,A,8559590,8987,APPLE CREEK VILLAGE OF,EP001       ,RT,EEA4751181,2020/10/14,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12980653,NEDO,WAYNE,OH8500112   ,APPLE CREEK VILLAGE PWS,A,8559590,8987,APPLE CREEK VILLAGE OF,EP001       ,RT,EEA4751181,2020/10/14,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12980654,NEDO,WAYNE,OH8500112   ,APPLE CREEK VILLAGE PWS,A,8559590,8987,APPLE CREEK VILLAGE OF,EP001       ,RT,EEA4751181,2020/10/14,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12980655,NEDO,WAYNE,OH8500112   ,APPLE CREEK VILLAGE PWS,A,8559590,8987,APPLE CREEK VILLAGE OF,EP001       ,RT,EEA4751181,2020/10/14,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12980656,NEDO,WAYNE,OH8500112   ,APPLE CREEK VILLAGE PWS,A,8559590,8987,APPLE CREEK VILLAGE OF,GWR001      ,RT,EEA4751182,2020/10/14,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12980657,NEDO,WAYNE,OH8500112   ,APPLE CREEK VILLAGE PWS,A,8559590,8987,APPLE CREEK VILLAGE OF,GWR001      ,RT,EEA4751182,2020/10/14,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12980658,NEDO,WAYNE,OH8500112   ,APPLE CREEK VILLAGE PWS,A,8559590,8987,APPLE CREEK VILLAGE OF,GWR001      ,RT,EEA4751182,2020/10/14,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12980659,NEDO,WAYNE,OH8500112   ,APPLE CREEK VILLAGE PWS,A,8559590,8987,APPLE CREEK VILLAGE OF,GWR001      ,RT,EEA4751182,2020/10/14,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12980660,NEDO,WAYNE,OH8500112   ,APPLE CREEK VILLAGE PWS,A,8559590,8987,APPLE CREEK VILLAGE OF,GWR001      ,RT,EEA4751182,2020/10/14,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12980661,NEDO,WAYNE,OH8500112   ,APPLE CREEK VILLAGE PWS,A,8559590,8987,APPLE CREEK VILLAGE OF,GWR001      ,RT,EEA4751182,2020/10/14,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12980662,NEDO,WAYNE,OH8504212   ,WAYNE COUNTY CARE CENTER,A,8559621,9024,WAYNE COUNTY CARE CENTER,EP001       ,RT,EEA4751188,2020/10/14,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12980663,NEDO,WAYNE,OH8504212   ,WAYNE COUNTY CARE CENTER,A,8559621,9024,WAYNE COUNTY CARE CENTER,EP001       ,RT,EEA4751188,2020/10/14,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12980664,NEDO,WAYNE,OH8504212   ,WAYNE COUNTY CARE CENTER,A,8559621,9024,WAYNE COUNTY CARE CENTER,EP001       ,RT,EEA4751188,2020/10/14,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12980665,NEDO,WAYNE,OH8504212   ,WAYNE COUNTY CARE CENTER,A,8559621,9024,WAYNE COUNTY CARE CENTER,EP001       ,RT,EEA4751188,2020/10/14,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12980666,NEDO,WAYNE,OH8504212   ,WAYNE COUNTY CARE CENTER,A,8559621,9024,WAYNE COUNTY CARE CENTER,EP001       ,RT,EEA4751188,2020/10/14,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12980667,NEDO,WAYNE,OH8504212   ,WAYNE COUNTY CARE CENTER,A,8559621,9024,WAYNE COUNTY CARE CENTER,EP001       ,RT,EEA4751188,2020/10/14,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12980668,NEDO,WAYNE,OH8504212   ,WAYNE COUNTY CARE CENTER,A,8559621,9024,WAYNE COUNTY CARE CENTER,GWR001      ,RT,EEA4751189,2020/10/14,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12980669,NEDO,WAYNE,OH8504212   ,WAYNE COUNTY CARE CENTER,A,8559621,9024,WAYNE COUNTY CARE CENTER,GWR001      ,RT,EEA4751189,2020/10/14,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12980670,NEDO,WAYNE,OH8504212   ,WAYNE COUNTY CARE CENTER,A,8559621,9024,WAYNE COUNTY CARE CENTER,GWR001      ,RT,EEA4751189,2020/10/14,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12980671,NEDO,WAYNE,OH8504212   ,WAYNE COUNTY CARE CENTER,A,8559621,9024,WAYNE COUNTY CARE CENTER,GWR001      ,RT,EEA4751189,2020/10/14,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12980672,NEDO,WAYNE,OH8504212   ,WAYNE COUNTY CARE CENTER,A,8559621,9024,WAYNE COUNTY CARE CENTER,GWR001      ,RT,EEA4751189,2020/10/14,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12980673,NEDO,WAYNE,OH8504212   ,WAYNE COUNTY CARE CENTER,A,8559621,9024,WAYNE COUNTY CARE CENTER,GWR001      ,RT,EEA4751189,2020/10/14,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12980674,SEDO,WASHINGTON,OH8403112   ,TRI-COUNTY RURAL W AND S DISTRICT,A,8459551,8949,TRI-COUNTY RURAL W&SD,EP001       ,RT,EFA-4752282,2020/10/15,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12980675,SEDO,WASHINGTON,OH8403112   ,TRI-COUNTY RURAL W AND S DISTRICT,A,8459551,8949,TRI-COUNTY RURAL W&SD,EP001       ,RT,EFA-4752282,2020/10/15,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
